Date,Name,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,PassAtt,Cmp%,PassTotDist,PassPrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,KP,PassFinThird,PPA,CrsPA,PrgP,ID,SCA,PassLiveShot,PassDeadShot,TO,ShLSh,Fld,DefShot,GCA,PassLiveGoal,PassDeadGoal,TO.1,ShGoal,FldGoal,DefGoal,Tkl,TklW,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTackled,DribContest,DribTackled%,Lost,Blocks,BlockSh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,TouchDef3rd,TouchMid3rd,TouchAtt3rd,AttPen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,CarriesFinThird,CPA,Mis,Dis,Rec,PrgR,Gls,PK,PKatt,Sh,SoT,CrdY,CrdR,xG,npxG,xAG,PrgP,PrgC
2022-08-20,Aguirre Rodrigo,Apertura 2022 Regular Season,Home,D 0–0,Monterrey,UANL,Y,FW,90,8,10,80.0,94,62,6,6,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,1,0,1,b5691f5d,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,2,6,15,2,21,3,2,66.7,0,0.0,16,126,73,3,3,0,3,2,17,3,0,0,0,3,0,1,0,0.1,0.1,0.0,1,3
2023-02-27,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,D 1–1,Monterrey,León,N,"FW,RW",28,6,8,75.0,83,24,2,2,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,1,0,2,b5691f5d,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,5,0,10,0,0,0,0,0,9,45,8,0,1,0,1,2,11,2,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0
2023-04-08,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,L 1–2,Monterrey,América,N,"CM,LM",34,3,4,75.0,38,9,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0,b5691f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,9,2,3,3,3,0,9,0,0,0,0,0,4,6,5,0,0,0,1,0,4,2,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0
2023-04-01,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 4–0,Monterrey,Tijuana,Y,FW,90,9,18,50.0,153,44,4,7,57.1,5,7,71.4,0,2,0.0,0,0.0,0.0,0,1,0,0,1,b5691f5d,6,2,0,2,2,0,0,2,0,0,2,0,0,0,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,27,0,1,11,16,5,27,6,5,83.3,1,16.7,22,122,50,1,0,1,1,4,26,5,2,0,0,4,2,1,0,1.3,1.3,0.0,1,1
2023-03-18,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 1–0,Monterrey,UANL,N,RM,21,2,5,40.0,28,14,2,2,100.0,0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,b5691f5d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,9,0,1,2,6,1,9,1,0,0.0,0,0.0,8,59,32,0,0,0,1,1,11,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0
2023-03-12,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 2–1,Monterrey,Pachuca,N,FW,21,3,3,100.0,20,2,3,3,100.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,b5691f5d,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,3,8,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2023-03-04,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 3–0,Monterrey,FC Juárez,Y,RW,88,13,22,59.1,263,97,4,7,57.1,7,11,63.6,2,2,100.0,0,0.1,0.1,1,3,1,0,3,b5691f5d,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,33,0,2,12,20,6,33,4,2,50.0,2,50.0,20,172,99,2,1,0,2,0,23,8,0,0,0,4,2,0,0,0.2,0.2,0.1,3,2
2023-02-18,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 2–1,Monterrey,Necaxa,Y,FW,82,15,21,71.4,245,91,8,9,88.9,6,7,85.7,1,3,33.3,0,0.1,0.1,1,2,2,1,2,b5691f5d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,32,1,2,20,10,2,31,0,0,0,0,0,20,101,23,1,2,1,4,4,22,8,0,0,1,0,0,0,0,0.8,0.0,0.1,2,1
2023-01-07,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,L 0–1,Monterrey,Guadalajara,N,"FW,LM,LW",28,3,4,75.0,50,3,1,2,50.0,2,2,100.0,0,0,0,0,0.0,0.0,1,0,0,0,0,b5691f5d,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,8,0,0,0,0,0,3,55,15,1,1,1,1,1,7,5,0,0,0,2,2,0,0,0.1,0.1,0.0,0,1
2023-02-09,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 2–0,Monterrey,Atlas,Y,FW,86,13,17,76.5,257,30,5,6,83.3,3,5,60.0,4,5,80.0,0,0.0,0.0,0,2,0,0,2,b5691f5d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1,3,11,12,2,26,1,0,0.0,0,0.0,17,122,60,2,3,1,2,0,17,5,0,0,0,1,0,0,0,0.0,0.0,0.0,2,2
2023-02-05,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 2–1,Monterrey,Toluca,Y,FW,67,14,18,77.8,264,102,7,7,100.0,2,4,50.0,4,5,80.0,0,0.4,0.2,1,1,1,1,2,b5691f5d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,28,0,7,12,11,2,28,4,3,75.0,0,0.0,17,175,81,2,3,0,4,4,18,5,0,0,0,2,1,0,0,0.4,0.4,0.4,2,2
2023-01-27,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 2–1,Monterrey,Puebla,Y,FW,71,7,17,41.2,121,26,5,11,45.5,1,1,100.0,1,3,33.3,0,0.0,0.0,0,0,1,0,2,b5691f5d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,26,0,0,12,14,4,26,0,0,0,0,0,22,113,58,2,2,1,4,0,22,5,1,0,0,3,1,0,0,0.3,0.3,0.0,2,2
2023-01-21,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 3–1,Monterrey,Atlético,Y,FW,90,12,19,63.2,219,89,7,9,77.8,2,5,40.0,3,5,60.0,0,0.1,0.1,1,3,1,0,3,b5691f5d,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,28,0,0,14,14,7,28,4,0,0.0,4,100.0,21,144,70,1,2,2,0,1,22,6,0,0,0,5,0,0,0,0.9,0.9,0.1,3,1
2023-01-14,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 3–2,Monterrey,Cruz Azul,Y,FW,89,12,15,80.0,150,47,9,9,100.0,3,4,75.0,0,2,0.0,1,0.4,0.4,1,0,0,0,1,b5691f5d,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,2,2,6,14,4,22,0,0,0,0,0,14,51,30,1,2,1,2,1,15,5,0,0,0,1,0,0,0,0.0,0.0,0.4,1,1
2023-04-16,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,L 1–2,Monterrey,Santos,Y,LM,86,17,21,81.0,303,69,9,10,90.0,7,8,87.5,1,2,50.0,0,0.0,0.1,1,2,2,1,3,b5691f5d,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,14,18,3,33,4,2,50.0,2,50.0,19,122,28,1,1,0,4,0,23,6,0,0,0,3,1,0,0,0.1,0.1,0.0,3,1
2023-02-15,Aguirre Rodrigo,Clausura 2023 Regular Season,Home,W 2–0,Monterrey,Querétaro,N,FW,26,12,15,80.0,158,35,6,6,100.0,5,7,71.4,0,0,0,0,0.0,0.1,0,0,0,0,0,b5691f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,8,1,18,0,0,0,0,0,10,60,27,2,0,0,0,1,16,5,0,0,0,1,0,0,0,0.0,0.0,0.0,0,2
2023-04-21,Aguirre Rodrigo,Clausura 2023 Regular Season,Away,W 2–0,Monterrey,Mazatlán,Y,FW,90,14,19,73.7,192,54,5,6,83.3,5,7,71.4,1,3,33.3,0,0.1,0.0,1,1,1,0,4,b5691f5d,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,30,2,2,13,15,5,30,4,2,50.0,1,25.0,20,120,52,3,3,1,3,3,23,8,0,0,0,2,1,0,0,0.5,0.5,0.1,4,3
2022-10-12,Aguirre Rodrigo,Quarter-finals,Away,D 0–0,Monterrey,Cruz Azul,Y,FW,69,11,14,78.6,194,33,5,7,71.4,2,2,100.0,2,3,66.7,0,0.1,0.0,2,1,1,0,2,b5691f5d,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,1,0,31,1,1,14,16,3,31,4,1,25.0,3,75.0,13,105,28,2,3,1,5,1,19,3,0,0,0,2,0,0,0,0.1,0.1,0.1,2,2
2022-10-15,Aguirre Rodrigo,Quarter-finals,Home,W 3–0,Monterrey,Cruz Azul,Y,FW,63,10,14,71.4,118,59,6,7,85.7,4,6,66.7,0,0,0,0,0.0,0.1,0,2,2,0,3,b5691f5d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,4,4,9,13,3,26,1,0,0.0,1,100.0,11,31,12,0,0,0,4,0,17,2,0,0,0,2,0,0,0,0.0,0.0,0.0,3,0
2022-10-23,Aguirre Rodrigo,Semi-finals,Home,L 0–1,Monterrey,Pachuca,Y,"RM,FW",90,18,31,58.1,267,107,12,19,63.2,5,8,62.5,1,2,50.0,0,0.3,0.7,2,2,3,1,5,b5691f5d,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,42,1,1,15,26,2,42,2,0,0.0,2,100.0,22,100,42,1,3,0,1,1,30,11,0,0,0,5,3,0,0,0.2,0.2,0.3,5,1
2023-05-10,Aguirre Rodrigo,Quarter-finals,Away,D 0–0,Monterrey,Santos,N,FW,22,13,18,72.2,225,68,7,10,70.0,5,5,100.0,1,2,50.0,0,0.1,0.1,1,2,1,0,5,b5691f5d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,26,1,2,10,15,1,26,1,1,100.0,0,0.0,16,127,40,2,2,2,6,4,25,6,0,0,0,1,0,0,0,0.0,0.0,0.1,5,2
2023-05-13,Aguirre Rodrigo,Quarter-finals,Home,W 2–0,Monterrey,Santos,Y,FW,90,2,6,33.3,28,2,2,4,50.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,b5691f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,1,2,4,4,2,10,0,0,0,0,0,7,51,14,0,0,0,0,1,7,3,0,0,0,2,0,0,0,0.2,0.2,0.0,0,0
2023-05-17,Aguirre Rodrigo,Semi-finals,Away,D 1–1,Monterrey,UANL,N,FW,17,1,3,33.3,14,0,1,3,33.3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,b5691f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,6,0,1,3,2,0,6,0,0,0,0,0,3,25,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2023-05-20,Aguirre Rodrigo,Semi-finals,Home,L 0–1,Monterrey,UANL,N,FW,28,2,4,50.0,30,17,1,1,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,b5691f5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,4,2,10,1,1,100.0,0,0.0,5,28,6,0,0,0,2,1,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
2023-07-01,Aguirre Rodrigo,Apertura 2023 Regular Season,Away,D 1–1,Monterrey,Atlético,N,FW,18.0,2.0,4.0,50.0,40.0,28.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,b5691f5d,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,8.0,4.0,10.0,1.0,1.0,100.0,0.0,0.0,8.0,82.0,66.0,2.0,1.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.6,0.6,0.0,1.0,2.0
2023-07-09,Aguirre Rodrigo,Apertura 2023 Regular Season,Home,W 1–0,Monterrey,Atlas,N,LM,22.0,3.0,7.0,42.9,32.0,0.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,4.0,4.0,0.0,10.0,1.0,0.0,0.0,1.0,100.0,7.0,44.0,16.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-07-14,Aguirre Rodrigo,Apertura 2023 Regular Season,Away,W 3–0,Monterrey,Mazatlán,N,FW,32.0,14.0,15.0,93.3,162.0,58.0,9.0,10.0,90.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,1.0,0.0,3.0,b5691f5d,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,5.0,17.0,6.0,22.0,1.0,0.0,0.0,1.0,100.0,11.0,38.0,25.0,1.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.3,0.0,3.0,1.0
2023-10-07,Aguirre Rodrigo,Apertura 2023 Regular Season,Home,W 3–1,Monterrey,FC Juárez,N,"RM,LM",26.0,5.0,10.0,50.0,80.0,23.0,2.0,2.0,100.0,3.0,6.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,1.0,7.0,6.0,3.0,14.0,1.0,0.0,0.0,1.0,100.0,7.0,58.0,42.0,1.0,0.0,0.0,0.0,2.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2023-10-22,Aguirre Rodrigo,Apertura 2023 Regular Season,Away,W 1–0,Monterrey,UNAM,N,LW,59.0,5.0,7.0,71.4,90.0,58.0,3.0,3.0,100.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.1,0.0,1.0,2.0,1.0,2.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,0.0,0.0,6.0,9.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,144.0,5.0,1.0,2.0,2.0,6.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2023-11-29,Aguirre Rodrigo,Apertura — Quarter-finals,Away,L 0–1,Monterrey,Atlético,N,FW,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-02,Aguirre Rodrigo,Apertura — Quarter-finals,Home,D 1–1,Monterrey,Atlético,N,FW,28.0,2.0,4.0,50.0,31.0,15.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,b5691f5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,8.0,2.0,9.0,2.0,0.0,0.0,1.0,50.0,5.0,28.0,7.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0
2022-07-03,Moreno Héctor,Apertura 2022 Regular Season,Away,L 3–4,Monterrey,Santos,N,"CB,FW",12,4,6,66.7,78,38,1,2,50.0,3,3,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,7,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-09-17,Moreno Héctor,Apertura 2022 Regular Season,Home,W 2–0,Monterrey,Atlas,N,CM,19,9,12,75.0,167,89,4,5,80.0,4,4,100.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,13,1,9,3,1,1,13,0,0,0,0,0,4,13,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-09-09,Moreno Héctor,Apertura 2022 Regular Season,Away,W 1–0,Monterrey,FC Juárez,Y,CB,90,27,34,79.4,368,231,18,21,85.7,8,9,88.9,1,4,25.0,0,0.0,0.0,0,0,0,0,2,5d311e8d,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,1,1,100.0,0,1,1,0,2,5,3,0,45,8,18,25,2,2,45,0,0,0,0,0,17,132,91,1,0,0,0,0,21,2,0,0,0,1,0,0,0,0.1,0.1,0.0,2,1
2022-09-06,Moreno Héctor,Apertura 2022 Regular Season,Home,W 3–2,Monterrey,Cruz Azul,N,AM,5,1,1,100.0,30,0,0,0,0,0,0,0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-09-03,Moreno Héctor,Apertura 2022 Regular Season,Home,D 0–0,Monterrey,Mazatlán,Y*,CB,90,56,66,84.8,1032,527,19,19,100.0,28,32,87.5,8,13,61.5,0,0.1,0.0,1,8,1,0,7,5d311e8d,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,2,100.0,0,2,2,0,1,3,3,0,75,11,35,39,1,0,75,0,0,0,0,0,37,170,122,0,0,0,1,0,47,0,0,0,0,0,0,1,0,0.0,0.0,0.1,7,0
2022-08-28,Moreno Héctor,Apertura 2022 Regular Season,Away,W 3–0,Monterrey,Tijuana,Y*,CB,90,51,57,89.5,953,320,18,18,100.0,30,33,90.9,3,6,50.0,0,0.0,0.0,1,6,0,0,6,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,1,0,62,5,21,35,6,2,62,0,0,0,0,0,45,240,200,1,1,0,0,0,51,0,0,0,0,1,0,0,0,0.1,0.1,0.0,6,1
2022-08-23,Moreno Héctor,Apertura 2022 Regular Season,Away,L 0–1,Monterrey,Guadalajara,Y*,CB,64,32,35,91.4,617,388,13,13,100.0,14,16,87.5,4,5,80.0,0,0.1,0.0,1,2,1,0,6,5d311e8d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0,41,7,25,15,1,0,41,0,0,0,0,0,22,79,52,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0.0,0.0,0.1,6,0
2022-10-01,Moreno Héctor,Apertura 2022 Regular Season,Home,D 0–0,Monterrey,Pachuca,N,CB,9,1,1,100.0,23,0,0,0,0,1,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,3,25,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-08-12,Moreno Héctor,Apertura 2022 Regular Season,Away,W 2–1,Monterrey,Necaxa,Y,CB,60,17,21,81.0,351,187,6,8,75.0,8,9,88.9,3,4,75.0,0,0.0,0.0,0,0,0,0,1,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,23,5,16,7,0,0,23,0,0,0,0,0,7,67,58,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
2022-08-06,Moreno Héctor,Apertura 2022 Regular Season,Home,W 5–1,Monterrey,León,Y,CB,90,13,20,65.0,188,74,7,7,100.0,4,7,57.1,1,5,20.0,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,2,2,100.0,0,2,2,0,2,5,4,0,36,16,30,3,3,2,36,0,0,0,0,0,10,40,23,0,1,0,0,0,10,0,0,0,0,2,1,0,0,0.5,0.3,0.0,0,0
2022-07-31,Moreno Héctor,Apertura 2022 Regular Season,Away,D 1–1,Monterrey,UNAM,Y*,CB,90,41,48,85.4,744,222,18,19,94.7,18,20,90.0,4,7,57.1,0,0.0,0.0,0,0,0,0,1,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,5,0,56,11,37,19,0,0,56,0,0,0,0,0,37,238,172,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1,0
2022-07-26,Moreno Héctor,Apertura 2022 Regular Season,Home,W 1–0,Monterrey,Puebla,Y,CB,90,37,42,88.1,604,250,18,19,94.7,14,15,93.3,4,7,57.1,0,0.0,0.0,0,0,0,0,0,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,50,16,33,16,2,0,50,0,0,0,0,0,26,170,107,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2022-07-21,Moreno Héctor,Apertura 2022 Regular Season,Away,W 3–0,Monterrey,Querétaro,Y,CB,90,35,43,81.4,546,221,23,24,95.8,10,12,83.3,2,7,28.6,0,0.0,0.0,0,1,0,0,3,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,7,0,55,10,23,31,1,1,55,0,0,0,0,0,28,168,127,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0.0,0.0,0.0,3,0
2022-07-17,Moreno Héctor,Apertura 2022 Regular Season,Away,W 1–0,Monterrey,Atlético,N,CB,20,8,9,88.9,186,79,0,1,0.0,7,7,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2,5d311e8d,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,12,2,6,6,0,0,12,0,0,0,0,0,4,31,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0
2022-08-20,Moreno Héctor,Apertura 2022 Regular Season,Home,D 0–0,Monterrey,UANL,Y,CB,90,25,30,83.3,534,336,10,10,100.0,11,11,100.0,4,9,44.4,0,0.0,0.0,0,2,0,0,1,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,2,2,100.0,0,0,0,0,3,6,2,0,41,2,23,16,2,2,41,0,0,0,0,0,21,132,100,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0.4,0.4,0.0,1,1
2023-04-01,Moreno Héctor,Clausura 2023 Regular Season,Home,W 4–0,Monterrey,Tijuana,Y,CB,90,28,32,87.5,491,212,14,15,93.3,11,12,91.7,3,5,60.0,0,0.0,0.0,0,2,0,0,1,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,42,14,30,11,1,1,42,0,0,0,0,0,14,35,23,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0
2023-03-18,Moreno Héctor,Clausura 2023 Regular Season,Away,W 1–0,Monterrey,UANL,Y,CB,85,17,25,68.0,342,202,5,6,83.3,9,12,75.0,3,7,42.9,0,0.0,0.0,0,2,0,0,1,5d311e8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,28,3,19,8,1,0,28,0,0,0,0,0,13,61,41,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0
