id,name,similar
8652a85c,Lois-Openda,"['Folarin Balogun', 'Victor Boniface', 'Callum Wilson', 'Darwin Núñez', 'Robert Lewandowski', 'Victor Osimhen', 'Elye Wahi', 'Romelu Lukaku', 'Erling Haaland', 'Nicolas Jackson']"
86574238,Kouadio-Kone,"['Idrissa Gana Gueye', 'Hicham Boudaoui', 'Samuel Moutoussamy', 'Santi Comesaña', 'Eduardo Camavinga', 'Thomas Partey', 'Pablo Barrios', 'Matteo Pessina', 'Valentin Rongier', 'Étienne Capoue']"
8696bc90,Munir-Haddadi,
86a2ba20,Rominigue-Kouame,"['Ismaël Doukouré', 'Walace', 'Soualiho Meïté', 'Boubakary Soumaré', 'Karol Linetty', 'Jean-Victor Makengo', 'Fran Beltrán', 'Batista Mendy', 'Youssouf Ndayishimiye', 'Rade Krunić']"
86c75897,Ivan-Ordets,"['Keven Schlotterbeck', 'Felipe', 'Ethan Pinnock', 'Boubakar Kouyaté', 'Brendan Chardonnet', 'James Tarkowski', 'Kurt Zouma', 'Moritz Jenz', 'Willy Boly', 'Radu Drăgușin']"
86dd77d1,Kyle-Walker,"['Andoni Gorosabel', 'Ferland Mendy', 'Manuel Lazzari', 'Jaume Costa', 'Adam Marušić', 'Vincent Le Goff', 'Rogério', 'Thibault De Smet', 'Jesús Navas', 'Melvin Bard']"
86e119e0,Maximilian-Arnold,"['Walace', 'Jon Moncayola', 'Andrés Guardado', 'Leandro Paredes', 'José Luis García Vayá', 'Martín Zubimendi', 'Harry Winks', 'Emre Can', 'Marten de Roon', 'Manuel Locatelli']"
86e7deaf,Thiago-Silva,"['Axel Witsel', 'Marc Guéhi', 'Pablo Marí', ""Obite N'Dicka"", 'José Fonte', 'Aitor Paredes', 'Alessio Romagnoli', 'Aïssa Mandi', 'Milan Škriniar', 'Marin Pongračić']"
873619c6,Sergio-Camello,"['Borja Iglesias', 'Sergi Guardiola', 'Raúl de Tomás', 'Grejohn Kyei', 'Ciro Immobile', ""M'Bala Nzola"", 'Ibrahima Koné', 'Krzysztof Piątek', 'Willian José', 'Joshua Zirkzee']"
877bc844,Philipp-Hofmann,"['Milan Đurić', 'Krzysztof Piątek', 'Vedat Muriqi', 'Raúl Jiménez', 'Ludovic Ajorque', 'Juanmi Latasa', 'Jonas Wind', 'Willian José', 'Kevin Behrens', 'Lucas Höler']"
8790f988,Gianluca-Scamacca,"['Habib Diallo', 'Victor Osimhen', 'Dušan Vlahović', 'Joselu', 'Duván Zapata', 'Alexandre Lacazette', 'Omar Marmoush', 'Arnaud Kalimuendo', 'Rasmus Højlund', 'Folarin Balogun']"
8794e251,Adrien-Rabiot,"['Marcel Sabitzer', 'Joelinton', 'Felix Nmecha', 'Davide Frattesi', 'Gavi', 'Mikel Merino', 'Mattias Svanberg', 'Gabriel Veiga', 'Saúl Ñíguez', 'Daichi Kamada']"
88050721,Unai-Lopez,"['Bruno Guimarães', 'Douglas Luiz', 'Domingos André Ribeiro Almeida', 'Ramón Terrats', 'Răzvan Marin', 'Nikola Moro', 'Marcelo Brozović', 'Alfred Duncan', 'Marc Roca', 'Mateo Kovačić']"
8827bf46,Gerson-,
8846a40f,Mathias-Pereira-Lage,"['Bobby Reid', 'Érik Lamela', 'Jérémy Le Douaron', 'Elba Rashani', 'Ermedin Demirović', 'Lee Jae-sung', 'Jordan Ayew', 'Ritsu Doan', 'Gaëtan Laborde', 'Harvey Barnes']"
8872ed17,Paul-Seguin,
88acf83f,Reda-Khadra,
88c4d190,Jeremy-Le-Douaron,
88e357ef,Serge-Gnabry,
88f130ed,Jean-Clair-Todibo,"['Lisandro Martínez', 'Dante', 'Dayot Upamecano', 'Willian Pacho', 'Danilo Pereira', 'Cristian Romero', 'Igor', 'Malick Thiaw', 'Warmed Omari', 'Ibrahima Konaté']"
892d5bb1,Riyad-Mahrez,"['Rémy Cabella', 'Jack Grealish', 'Julian Brandt', 'Bukayo Saka', 'Florian Wirtz', 'Raphinha', 'Chris Führich', 'Khvicha Kvaratskhelia', 'Phil Foden', 'Jonas Hofmann']"
89976232,Armando-Izzo,"['Matteo Darmian', 'Sinaly Diomande', 'Rafael Tolói', 'Danilo Pereira', 'Nacho', 'Leonardo Balerdi', 'Manuel Gulde', 'Eric García', 'Piero Hincapié', 'Tuta']"
89ac64a6,Manuel-Akanji,
89f951b5,Ivan-Rakitic,
8a3c1dc7,Rico-Henry,"['Jérôme Roussillon', 'Valentin Gendrey', 'Alfonso Espino', 'Arkadiusz Reca', 'Mads Pedersen', 'Pasquale Mazzocchi', 'Dimitri Foulquier', 'Pablo Maffeo', 'Alejandro Pozo Pozo', 'Javi Hernández']"
8a7ff278,Joel-Ward,"['Kiliann Sildillia', 'Lukas Kübler', 'Serge Aurier', 'Isaac Carcelen', 'Gastón Álvarez', 'Dan Burn', 'Joël Veltman', 'Juan Cruz Armada', 'Javi Hernández', 'Vincent Le Goff']"
8aafd64f,Joao-Felix,
8ac501f5,Monchu-,"['Marc Roca', 'Alfred Duncan', 'Douglas Luiz', 'Gerard Gumbau', 'Kike Pérez', 'Sean Longstaff', 'Rolando Mandragora', 'Wataru Endo', 'Jefferson Lerma', 'Hakan Çalhanoğlu']"
8aec0537,Pascal-Gross,
8b04d6c1,Pierre-Hojbjerg,"['Matteo Pessina', 'William Carvalho', 'Valentin Rongier', 'Declan Rice', 'Nemanja Matić', 'Nabil Bentaleb', 'Moisés Caicedo', 'Emre Can', 'Thomas Partey', 'Eduardo Camavinga']"
8b3ab7ad,Edson-Alvarez,"['Atakan Karazor', 'Guido Rodríguez', 'Enzo Barrenechea', 'Marten de Roon', 'Fernando', 'Oriol Romeu', 'Manuel Locatelli', 'Nicolas Höfler', 'Mario Lemina', 'Salih Özcan']"
8b57ad2c,Joao-Gomes,"['Óscar Valentín', 'Rubén Alcaraz', 'Idrissa Gana Gueye', 'Guido Rodríguez', 'Oliver Skipp', 'Will Hughes', 'Roméo Lavia', 'Tomás Rincón', 'Elvis Rexhbeçaj', 'Karol Linetty']"
8b609c34,Wilfried-Singo,
8b788c01,Anthony-Martial,"['Mikel Oyarzabal', 'Cody Gakpo', 'Jonathan David', 'Arnaud Kalimuendo', 'Alexis Sánchez', 'Alexander Isak', 'Borja Mayoral', 'Arkadiusz Milik', 'Wissam Ben Yedder', 'Bryan Mbeumo']"
8b8a56ce,Simon-Kjaer,"['Santiago Bueno', 'Illia Zabarnyi', 'Issa Diop', 'Stefan Savić', 'Ardian Ismajli', 'Raúl Albiol', 'Cédric Hountondji', 'Koffi Djidji', 'Isak Hien', 'Mika Màrmol']"
8c3c640c,Mikel-Oyarzabal,
8c4e56cb,Crespo-Garcia-Francisco-Jesus,
8c63fae5,Luca-Ranieri,"['Stefan Savić', 'Issa Diop', 'Javi Sánchez', 'Patric', 'Warmed Omari', 'Christophe Hérelle', 'Illia Zabarnyi', 'Koffi Djidji', 'Matteo Lovato', 'Jean-Charles Castelletto']"
8c725b43,German-Pezzella,"['Loïc Bade', 'Rasmus Nicolaisen', 'Gabriel Paulista', 'David García', 'Ruan', 'Srđan Babić', 'Cédric Hountondji', 'Gautier Lloris', 'Ardian Ismajli', 'Sebastiano Luperto']"
8c90fd7a,Victor-Osimhen,"['Habib Diallo', 'Ollie Watkins', 'Loïs Openda', 'Folarin Balogun', 'Álvaro Morata', 'Dominic Solanke', 'Joselu', 'Robert Lewandowski', 'Akor Adams', 'Terem Moffi']"
8d3cd59d,Carlos-,"['Álex Moreno', 'Luca Netz', 'Aurélio Buta', 'Ismail Jakobs', 'Lorenz Assignon', 'Theo Hernández', 'Denzel Dumfries', 'Matty Cash', 'Giovanni Di Lorenzo', 'Mitchell Weiser']"
8d47bb39,Carlos-Neva,"['Juan Cruz Armada', 'Adam Smith', 'Joe Scally', 'Iván Balliu', 'Nathaniel Clyne', 'Isaac Carcelen', 'Riccardo Marchizza', 'Victor Bernth Kristiansen', 'Jeremy Toljan', 'Valentin Gendrey']"
8d62d31a,Joe-Rodon,"['Patric', 'Raúl Albiol', 'José Fonte', 'Jonathan Tah', 'Igor Zubeldia', 'Mika Màrmol', 'Stefan Savić', 'Illia Zabarnyi', 'Isak Hien', 'Nicolò Casale']"
8d6a9c93,Sergio-Carreira,
8d78e732,Robert-Lewandowski,"['Marcus Thuram', 'Victor Boniface', 'Folarin Balogun', 'Wissam Ben Yedder', 'Darwin Núñez', 'Harry Kane', 'Loïs Openda', 'Pierre-Emerick Aubameyang', 'Romelu Lukaku', 'Karim Benzema']"
8da74c05,Adrien-Tameze,
8df7a2fb,Ben-Mee,"['James Tarkowski', 'Mohamed Simakan', 'Joachim Andersen', 'Fabian Schär', 'Federico Gatti', 'Souleymane Touré', 'Marc-Oliver Kempf', 'Roger Ibanez', 'Ethan Pinnock', 'Giorgio Scalvini']"
8e088e04,Toni-Lato,"['Sael Kumbedi', 'Damián Suárez', 'Mads Pedersen', 'Alejandro Pozo Pozo', 'Renan Lodi', 'Jaume Costa', 'Valentin Gendrey', 'Akim Zedadka', 'Zeki Çelik', 'Óscar Gil']"
8e235926,Michael-Gregoritsch,"['Joselu', 'Ivan Toney', 'Jonas Wind', 'Tim Kleindienst', 'Enes Ünal', 'Steve Mounié', 'Gorka Guruzeta', 'Valentín Castellanos', 'Kevin Behrens', 'Alexandre Lacazette']"
8e48dc61,Ander-Guevara,"['José Luis García Vayá', 'Andrés Guardado', 'Iñigo Ruiz de Galarreta', 'Samuel Moutoussamy', 'William Carvalho', 'Thomas Partey', 'Batista Mendy', 'Jordan Ferri', 'Domingos André Ribeiro Almeida', 'Emre Can']"
8e697a8f,Dan-Ndoye,"['Mykhailo Mudryk', 'Hirving Lozano', 'Gonzalo Plata', 'Alexis Saelemaekers', 'Luiz Henrique', 'Jordan Ayew', 'Lameck Banda', 'Mattia Zaccagni', 'Saïd Benrahma', 'Abdessamad Ezzalzouli']"
8e92be30,Alexander-Isak,
8eb55dbb,Sheraldo-Becker,"['Isaac Success', 'Federico Chiesa', 'Jonathan David', 'Iago Aspas', 'Duván Zapata', 'Alexis Sánchez', 'Bryan Mbeumo', 'Niclas Füllkrug', 'Anthony Martial', 'Andrea Petagna']"
8ec109e6,Caleb-Okoli,"['Diogo Leite', 'Santiago Bueno', 'Logan Costa', ""Obite N'Dicka"", 'Fali', 'Rasmus Nicolaisen', 'Martin Erlic', 'Jan Bednarek', 'Koffi Djidji', 'David García']"
8eec784d,Timothy-Weah,"['Jim Allevinah', 'Alberto Moreno', 'Raoul Bellanova', 'Theo Hernández', 'Juan Cuadrado', 'Giorgos Kyriakopoulos', 'Davide Zappacosta', 'Nicola Zalewski', 'Miguel Gutiérrez', 'Andrea Cambiaso']"
8f056768,Xaver-Schlager,"['Mohamed Camara', 'Nemanja Matić', 'Jordan Ferri', 'Kevin Kampl', 'Nabil Bentaleb', 'Valentin Rongier', 'Angelo Stiller', 'Domingos André Ribeiro Almeida', 'Youssouf Fofana', 'Bruno Guimarães']"
8f0f2230,Kenan-Karaman,"['Christopher Antwi-Adjei', 'Morgan Gibbs-White', 'Ermedin Demirović', 'Linton Maina', 'Jack Harrison', 'Ritsu Doan', 'Nikola Vlašić', 'Brennan Johnson', 'Marius Bülter', 'Rony Lopes']"
8f325097,Nicolas-Cozza,
8f3565b3,Ante-Budimir,"['Youssef En-Nesyri', 'Chris Ramos', 'Jørgen Strand Larsen', 'Steve Mounié', 'Valentín Castellanos', 'Dominic Calvert-Lewin', 'Davie Selke', 'Cyle Larin', 'Joselu', 'Odsonne Édouard']"
8f4541c2,Julian-Araujo,"['Juan Foyth', 'Joel Ward', 'Serge Aurier', 'Emerson Palmieri', 'Dan Burn', 'Kiliann Sildillia', 'Joško Gvardiol', 'Timothy Castagne', 'Jules Koundé', 'Stefan Posch']"
8f5e92a6,Rodrygo-,
8f7e6783,Calvin-Stengs,"['Romain Del Castillo', 'Suso', 'Junya Ito', 'Matteo Politano', 'Isco', 'Michael Olise', 'Rodri', 'Teun Koopmeiners', 'Sergio Canales', 'Aleksandr Golovin']"
8fd9996f,Danilo-Pereira,"['Eric García', 'Rúben Dias', 'Castello Lukeba', 'Sinaly Diomande', 'Edmond Tapsoba', 'Éder Militão', 'Jan Paul van Hecke', 'Joško Gvardiol', 'Pau Torres', 'Jean-Clair Todibo']"
8fe2a392,van-Ven-Micky,"['Maximiliano Caufriez', 'Nacho', 'Facundo Medina', 'Edmond Tapsoba', 'Lisandro Martínez', 'Daley Blind', 'Clément Lenglet', 'Mario Hermoso', 'Ezri Konsa', 'Perr Schuurs']"
8ff2354e,Marcel-Halstenberg,"['Vanderson', 'Quentin Merlin', 'Nahuel Molina', 'Issiaga Sylla', 'Neto Borges', 'Benjamin Henrichs', 'Juan Miranda', 'Przemysław Frankowski', 'Luca Netz', 'Marcos Acuña']"
90bbd822,Alvaro-Garcia,
90eb507d,Thomas-Foket,"['Thibault De Smet', 'Melvin Bard', 'Jesús Navas', 'Manuel Lazzari', 'Ruben Aguilar', 'Gideon Mensah', 'Nicolás Tagliafico', 'Óscar de Marcos', 'Sael Kumbedi', 'Antonee Robinson']"
90f87966,Jose-Fonte,"['Jonathan Tah', 'Raúl Albiol', 'Thiago Silva', 'Patric', 'Aitor Paredes', 'Axel Witsel', 'Joseph Aidoo', 'Rasmus Nicolaisen', 'Pablo Marí', 'Domingos Duarte']"
90f91999,John-McGinn,
914bb955,Christopher-Operi,"['Diego Rico', 'Zeki Çelik', 'Victor Bernth Kristiansen', 'Valentin Gendrey', 'Alejandro Pozo Pozo', 'Renan Lodi', 'Kenny Lala', 'Aihen Muñoz', 'Álex Centelles', 'Angeliño']"
919dd4b1,Raul-Moro,
91f7631f,Ruiz-Galarreta-Inigo,"['Batista Mendy', 'Boubakary Soumaré', 'Ismaël Doukouré', 'Luis Milla', 'Stanislav Lobotka', 'Daniel Parejo', 'Tomás Rincón', 'Walace', 'Salis Abdul Samed', 'Soualiho Meïté']"
923f4dda,Serhou-Guirassy,"['Romelu Lukaku', 'Harry Kane', 'Robert Lewandowski', 'Karim Benzema', 'Sébastien Haller', 'Kylian Mbappé', 'Victor Boniface', 'Loïs Openda', 'Erling Haaland', 'Victor Osimhen']"
92432bc6,Amadou-Haidara,"['Rúben Neves', 'Dominik Kohr', 'Marc Roca', 'Pathé Ciss', 'Éderson', 'Oriol Romeu', 'Angelo Stiller', 'Pape Gueye', 'Rubén Alcaraz', 'Samu Costa']"
924f9191,Grischa-Promel,"['Marcel Sabitzer', 'Mehdi Bourabia', 'Yannick Gerhardt', 'Dani Rodríguez', 'Jens Stage', 'Sandi Lovrić', 'James Garner', 'Marshall Munetsi', 'Mattias Svanberg', 'Sean Longstaff']"
928a4a61,Jens-Cajuste,"['Santi Comesaña', 'Éderson', 'Kike Pérez', 'Matheus Nunes', 'Conor Gallagher', 'Gavi', 'Joelinton', 'Mahdi Camara', 'Curtis Jones', 'Adrien Rabiot']"
9295dc1c,Vitinho-,"['Andoni Gorosabel', 'Kyle Walker-Peters', 'Jordan Lotomba', 'Jean-Kevin Duverne', 'Nélson Semedo', 'Dimitri Foulquier', 'Gedeon Kalulu', 'Rubén Peña', 'Jaume Costa', 'Arkadiusz Reca']"
92a16062,Eric-Martel,"['Alexis Blin', 'Ryan Yates', 'João Palhinha', 'Nemanja Maksimović', 'Pathé Ciss', 'Samu Costa', 'Bryan Cristante', 'Anthony Losilla', 'Dominik Kohr', 'Mario Lemina']"
92d83c27,Mattias-Svanberg,
92e7e919,Son-Heung-min,
93090f69,Domingos-Duarte,"['Erik Palmer-Brown', 'Fali', 'Martin Erlic', 'Abdul Mumin', 'Martin Valjent', 'Stefan Mitrović', 'Samuel Umtiti', 'Srđan Babić', 'Raúl Albiol', 'Gabriel Paulista']"
933d3b51,Koffi-Djidji,"['Andy Pelmard', 'Stefan Savić', 'Jhon Lucumí', ""Obite N'Dicka"", 'Samuel Umtiti', 'Axel Witsel', 'Moussa Niakhate', 'Fali', 'Ezri Konsa', 'Santiago Bueno']"
934e1968,Dominik-Szoboszlai,
935e6b8f,Jordan-Henderson,"['Mattéo Guendouzi', 'Piotr Zieliński', 'Billy Gilmour', 'Angel Gomes', 'Granit Xhaka', 'Bruno Guimarães', 'Jordan Veretout', 'Jordan Ferri', 'Maxime Lopez', 'Luka Modrić']"
93a8c4f9,Lukas-Daschner,
93e08bce,Ameen-Dakhil,"['Patric', 'Samuel Umtiti', ""Obite N'Dicka"", 'Raúl Albiol', 'Koffi Djidji', 'Fali', 'Nicolò Casale', 'Aitor Paredes', 'Kevin Vogt', 'Axel Witsel']"
942b4f90,Wissam-Ben-Yedder,"['Jonathan David', 'Folarin Balogun', 'Robert Lewandowski', 'Nicolas Jackson', 'Alexandre Lacazette', 'Alexander Isak', 'Rodrygo', 'Terem Moffi', 'Omar Marmoush', 'Kylian Mbappé']"
94302c52,Timo-Hubers,"['Patrick Mainka', 'Dan-Axel Zagadou', 'Jorge Cuenca', 'John Brooks', 'Dejan Lovren', 'Guillermo Maripán', 'Ozan Kabak', 'Nayef Aguerd', 'Kurt Zouma', 'Alberto Dossena']"
94816803,Riccardo-Sottil,"['Jonathan Ikone', 'Abdessamad Ezzalzouli', 'Moses Simon', 'Raheem Sterling', 'Saïd Benrahma', 'Lameck Banda', 'Mykhailo Mudryk', 'Ludovic Blas', 'Alejandro Garnacho', 'Luis Díaz']"
94b2001f,Danilo-,"['Emmanuel Agbadou', 'Nico Schlotterbeck', 'Mohamed Simakan', 'Tuta', 'Yunis Abdelhamid', 'Chancel Mbemba', 'Giorgio Scalvini', 'Joško Gvardiol', 'Cristian Romero', 'Rafael Tolói']"
94bccc82,Natan-,"['Alex Sandro', 'Miloš Veljković', 'Daley Blind', 'Clément Lenglet', 'Matteo Darmian', 'Alessandro Bastoni', 'Emmanuel Agbadou', 'Facundo Medina', 'Jeffrey Gouweleeuw', ""Danilo D'Ambrosio""]"
94c18565,Florian-Kainz,
94e01ec6,Jesus-Areso,"['Aihen Muñoz', 'Dimitri Foulquier', 'Antonee Robinson', 'Valentin Gendrey', 'Ismaily', 'Danny da Costa', 'Rico Henry', 'Iván Balliu', 'Iñigo Lekue', 'Falaye Sacko']"
94f8d10c,Duje-Caleta-Car,"['Nayef Aguerd', 'Édgar González', 'Craig Dawson', 'Gleison Bremer', 'Dan-Axel Zagadou', 'José María Giménez', 'John Brooks', 'Timo Hübers', 'Sven Botman', 'Christopher Wooh']"
95bb6ddc,Junior-Dina-Ebimbe,"['Sergej Milinković-Savić', 'Adrien Rabiot', 'Joelinton', 'Scott McTominay', 'Pablo Ibáñez', 'Marshall Munetsi', 'Mikel Merino', 'Davide Frattesi', 'Gavi', 'Isaac Palazón Camacho']"
963829d0,Manu-Trigueros,"['Mattéo Guendouzi', 'Billy Gilmour', 'Jordan Henderson', 'Samuele Ricci', 'Corentin Tolisso', 'William Carvalho', 'Samuel Moutoussamy', 'Djibril Sow', 'Ivan Rakitić', 'Hakan Çalhanoğlu']"
9642c929,Florian-Flick,
96593e89,James-Mcatee,"['Dani Rodríguez', 'Dejan Ljubicic', 'Rubén Sobrino', 'Abdoulaye Doucouré', 'Matheus Nunes', 'Aïssa Laïdouni', 'Javier Guerra', 'Leonardo Bittencourt', 'Gonzalo Melero', 'Gavi']"
9662c9ec,Patrick-Osterhage,"['Janik Haberer', 'Tom Krauß', 'Rubén Alcaraz', 'Ylber Ramadani', 'Rani Khedira', 'Elvis Rexhbeçaj', 'Weston McKennie', 'Danley Jean-Jacques', 'Nemanja Maksimović', 'Eric Martel']"
9674002f,Mason-Mount,
96e0490d,Matteo-Darmian,
970b8574,Federico-Dimarco,"['Álex Grimaldo', 'Jonathan Clauss', 'Patrick Ciurria', 'Filip Kostić', 'Lucas Vázquez', 'Jeremie Frimpong', 'Giovanni Di Lorenzo', 'Pervis Estupiñán', 'Davide Zappacosta', 'Pedro Porro']"
972aeb2a,William-Saliba,"['Nicolò Casale', 'Alessio Romagnoli', 'Milan Škriniar', 'Jonathan Tah', 'Axel Witsel', 'Patric', 'Igor Zubeldia', 'Warmed Omari', 'Dayot Upamecano', 'José Fonte']"
974322dc,Iglesias-,"['Frederic Guilbert', 'Vitaliy Mykolenko', 'Robert Gumny', 'Serge Aurier', 'Mads Roerslev', 'Zeki Çelik', 'Renan Lodi', 'Isaac Carcelen', 'Tyrick Mitchell', 'Akim Zedadka']"
9744ff80,Pablo-Sarabia,"['Angelo Fulgini', 'Bruno Fernandes', 'Andreas Pereira', 'James Maddison', 'Julian Brandt', 'Jonas Hofmann', 'Bryan Mbeumo', 'Cengiz Ünder', 'Domenico Berardi', 'Fares Chaïbi']"
97d545ae,Ko-Itakura,"['Éder Militão', 'Gerzino Nyamsi', 'Wout Faes', 'Fikayo Tomori', 'Jorge Cuenca', 'David López', 'Ozan Kabak', 'Nico Elvedi', 'Perr Schuurs', 'Gautier Lloris']"
980522ec,Christian-Eriksen,"['Rodrigo De Paul', 'Benjamin Bourigeaud', 'Jordan Veretout', 'Ivan Rakitić', 'Pascal Groß', 'Luis Alberto', 'Piotr Zieliński', 'Branco van den Boomen', 'İlkay Gündoğan', 'Angel Gomes']"
9823be92,Samuele-Ricci,"['Djibril Sow', 'Mattéo Guendouzi', 'Jordan Veretout', 'Maximilian Eggestein', 'Moi Gómez', 'Ivan Ilić', 'Marc Roca', 'Étienne Capoue', 'Moussa Sissoko', 'Martín Zubimendi']"
98d2c2c4,Remo-Freuler,"['Fernando', 'Salih Özcan', 'Niklas Dorsch', 'Alberto Grassi', 'Nicolas Höfler', 'Óscar Valentín', 'Adrien Tameze', 'Enzo Barrenechea', 'Guido Rodríguez', 'Walace']"
9907b1c8,Nicolo-Zaniolo,"['Jérémy Le Douaron', 'Riccardo Orsolini', 'Marius Bülter', 'Takuma Asano', 'Brennan Johnson', 'Nicolás González', 'Iñaki Williams', 'Harvey Barnes', 'Ayoze Pérez', 'Jarrod Bowen']"
99127249,Antony-,"['Jonathan Bamba', 'Miguel Almirón', 'Nedim Bajrami', 'Saïd Benrahma', 'Ludovic Blas', 'Dejan Kulusevski', 'Ayoze Pérez', 'Alex Iwobi', 'Cengiz Ünder', 'Angelo Fulgini']"
9939e168,Jon-Moncayola,
99ea2ddd,Tomas-Alarcon,
9a0408b6,Pathe-Ciss,"['Dominik Kohr', 'Nemanja Maksimović', 'Alexis Blin', 'Matías Vecino', 'Eric Martel', 'Samu Costa', 'Ellyes Skhiri', 'Rubén Alcaraz', 'Amadou Haidara', 'Bryan Cristante']"
9a28eba4,Adama-Traore,"['Linton Maina', 'Moses Simon', 'Christopher Antwi-Adjei', 'Mykhailo Mudryk', 'Luiz Henrique', 'Junya Ito', 'Alexis Saelemaekers', 'Iñaki Williams', 'Jordan Ayew', 'Marius Bülter']"
9a2e0ccc,Emil-Forsberg,
9a64e67e,Robin-Le-Normand,"['Marin Pongračić', 'David García', 'Martin Erlic', 'Alessio Romagnoli', 'Aitor Paredes', 'Dejan Lovren', ""Obite N'Dicka"", 'Nico Elvedi', 'Nicolò Casale', 'Malick Thiaw']"
9a76c2e9,Javi-Hernandez,
9a796115,Abderrahman-Rebbach,"['Marius Bülter', 'Mykhailo Mudryk', 'Álvaro García', 'Harvey Barnes', 'Christopher Antwi-Adjei', 'Brennan Johnson', 'Álex Berenguer', 'Linton Maina', 'Iñaki Williams', 'Nico Williams']"
9a93efc9,Cenk-Ozkacar,"['Ibrahima Konaté', 'Marin Pongračić', 'Nikola Milenković', 'Unai Núñez', 'Omar Alderete', 'Ozan Kabak', 'Marc Guéhi', 'Malick Thiaw', 'Kevin Danso', 'Lilian Brassier']"
9ab16552,Makoto-Hasebe,"['Issa Diop', 'Patric', 'Andy Pelmard', 'Jhon Lucumí', 'Lukas Klostermann', ""Obite N'Dicka"", 'Marquinhos', 'Milan Škriniar', 'Mika Màrmol', 'Warmed Omari']"
9af1f9ff,Jordan-Beyer,"['Diego Llorente', 'Warmed Omari', 'Pablo Marí', 'Robin Knoche', 'Mika Màrmol', 'Jean-Clair Todibo', 'Malick Thiaw', 'Clément Lenglet', 'Paweł Dawidowicz', 'Wout Faes']"
9b130479,Kirian-Rodriguez,"['Daniel Parejo', 'Mohamed Camara', 'William Carvalho', 'Johan Gastien', 'Pedro Chirivella', 'Hugo Magnetti', 'Maxime Lopez', 'Koke', 'Moi Gómez', 'Johann Lepenant']"
9b398aea,Rayan-Ait-Nouri,
9b5237b1,Andy-Diouf,"['Dejan Ljubicic', 'Luca de la Torre', 'Yunus Musah', 'Domingos André Ribeiro Almeida', 'Niklas Schmidt', 'Ramón Terrats', 'Nicolò Barella', 'Matheus Nunes', 'Angel Gomes', 'Kouadio Koné']"
9b545925,Anthony-Rouault,"['Robin Knoche', 'Sinaly Diomande', 'Philipp Lienhart', 'Perr Schuurs', 'Fikayo Tomori', 'Sven Botman', 'Tuta', 'Gian Marco Ferrari', 'Alessandro Buongiorno', 'Gabriel Dos Santos']"
9b5ce51a,Jefferson-Lerma,"['Bryan Cristante', 'Amadou Onana', 'Maximilian Eggestein', 'Pathé Ciss', 'Dominik Kohr', 'Martín Zubimendi', 'Mikel Vesga', 'Baptiste Santamaria', 'Tomáš Souček', 'Vitaly Janelt']"
9b6f7fd5,Lucas-Paqueta,
9c137b36,Alex-Suarez,
9c221d14,Wout-Faes,"['Ko Itakura', 'Marc Guéhi', 'Loïc Bade', 'Lilian Brassier', 'Mateusz Wieteska', 'Montassar Talbi', 'Bamo Meïté', 'Gerzino Nyamsi', 'Robin Knoche', 'Illia Zabarnyi']"
9c36ed83,Nicolas-Jackson,"['Alexander Isak', 'Marcus Thuram', 'Lautaro Martínez', 'Folarin Balogun', 'Victor Boniface', 'Eddie Nketiah', 'Wissam Ben Yedder', 'Randal Kolo Muani', 'Alexandre Lacazette', 'Terem Moffi']"
9c94165b,Luke-Shaw,
9ddf7fae,Cheikh-Tidiane-Sabaly,"['Ritsu Doan', 'Jordan Ayew', 'Bobby Reid', 'Harry Wilson', 'Elba Rashani', 'Lee Jae-sung', 'Lucas Paquetá', 'Pedro', 'Jack Harrison', 'Alex Iwobi']"
9dff291c,Soumaila-Coulibaly,"['Christophe Hérelle', 'Patric', 'Illia Zabarnyi', 'Pablo Marí', 'Eray Cömert', 'Erik Palmer-Brown', 'Ardian Ismajli', 'Issa Diop', 'Jonathan Tah', 'Raúl Albiol']"
9e095d72,Imanol-,
9e1035f8,Ferran-Torres,
9e1577aa,Cristiano-Biraghi,"['David Raum', 'Borna Sosa', 'Quentin Merlin', 'Mário Rui', 'Óscar de Marcos', 'Andrew Robertson', 'Óscar Mingueza', 'Philipp Max', 'Marcos Acuña', 'Nahuel Molina']"
9e525177,Aaron-Wan-Bissaka,"['Emerson Palmieri', 'Kenny Tete', 'Gonzalo Montiel', 'Melvin Bard', 'Rubén Peña', 'Issa Kaboré', 'Alfonso Espino', 'Youssouf Sabaly', 'Nélson Semedo', 'Jonas Hector']"
9e7483ff,Desire-Doue,
9efa1d25,Mario-Gotze,"['Óliver Torres', 'Alex Iwobi', 'Gianluca Caprari', 'Nikola Vlašić', 'Pedro', 'Bobby Reid', 'Nedim Bajrami', 'Lewis Ferguson', 'Lucas Paquetá', 'Florian Kainz']"
9f1893b9,Felipe-Anderson,
9f29c204,Oualid-Hajjam,
9f323c71,Oscar-Marcos,"['Caio Henrique Oliveira Silva', 'Gabriel Suazo', 'Ruben Aguilar', 'Andrew Robertson', 'Cristiano Biraghi', 'Fran Garcia', 'Arnau Martinez', 'Ben White', 'Thomas Foket', 'Mathías Olivera']"
9f77012e,Tom-Krauss,"['Xavier Chavalerin', 'Patrick Osterhage', 'João Palhinha', 'Rubén Alcaraz', 'Vinicius Souza', 'Ylber Ramadani', 'Idrissa Gana Gueye', 'Mario Lemina', 'Rani Khedira', 'Óscar Valentín']"
